Distance,Last Finish pos,Last-1 Finish pos,Weight,Wins,Places,win%,Place%,Course Wins,Course Places,Course Starts,Distance Wins,Distance Places,Good Wins,Good Places,Good Starts,age,1Up Wins,1Up Places,1Up Starts,2Up Wins,2Up Places,2Up Starts,3Up Wins,3Up Places,3Up Starts,4Up Wins,4Up Places,4Up Starts,Last Base Rating,Last Finish Pos,Last-1 Base Rating,Last-1 WFA Rating,Last-1 Finish Pos,Last-2 Base Rating,Last-2 WFA Rating,Last-2 Finish Pos,Last-3 Base Rating,Last-3 WFA Rating,Last-3 Finish Pos,Last-4 Base Rating,Last-4 WFA Rating,Last-4 Finish Pos,Joc Ovrl12m Wins,Joc Ovrl12m Places,Joc Ovrl12m Starts,Trn Loc12m Wins,Trn Loc12m Places,Trn Loc12m Starts,Trn Loc5y Wins,Trn Loc5y Places,Trn Loc5y Starts,Trn Ovrl12m Wins,Trn Ovrl12m Places,Trn Ovrl12m Starts,Joc/Trn Wins,Joc/Trn Starts,Last Dist,Last Margin,Last Weight,Last-1 Dist,Last-1 Margin,Last-1 Weight,Last-2 Dist,Last-2 Margin,Last-2 Weight,Last-3 Dist,Last-3 Margin,Last-3 Weight
1215,1.0,3.0,58.0,3,12,10.0,40.0,1,0,2,3,11,0,4,12,6,0.0,1.0,3.0,0.0,1.0,3.0,0.0,1.0,3.0,2.0,0.0,3.0,35.5,1.0,37.0,37.0,3.0,33.0,33.0,5.0,36.5,36.5,1.0,28.5,28.5,7.0,45,88,375,2,2,8,7,26,100,3,5,19,0,0,1250.0,0.8,56.5,1200.0,1.0,59.5,1200.0,2.1,56.5,1200.0,0.2,57.5
1215,5.0,4.0,58.0,2,3,15.0,23.0,0,1,1,2,3,1,1,9,4,0.0,1.0,3.0,1.0,1.0,3.0,0.0,1.0,3.0,1.0,0.0,2.0,38.0,5.0,39.5,40.5,4.0,37.0,38.0,1.0,36.0,37.5,2.0,35.0,37.0,3.0,43,95,284,14,26,125,39,68,316,29,72,352,1,7,1200.0,1.5,56.0,1300.0,2.0,58.0,1200.0,0.5,57.0,1200.0,0.2,56.5
1215,9.0,6.0,57.5,3,4,19.0,25.0,1,1,3,3,4,3,2,12,5,0.0,1.0,3.0,0.0,2.0,3.0,0.0,0.0,2.0,1.0,0.0,2.0,37.5,9.0,37.5,38.5,6.0,40.5,41.5,1.0,37.0,38.5,1.0,30.0,31.5,3.0,61,108,518,8,21,99,25,61,246,27,53,264,11,56,1200.0,3.5,58.0,1200.0,3.0,54.0,1200.0,1.8,55.5,1200.0,1.3,56.5
1215,7.0,5.0,57.5,5,6,12.0,14.0,1,1,4,2,3,1,2,21,6,0.0,1.0,6.0,1.0,2.0,5.0,0.0,0.0,4.0,2.0,1.0,4.0,33.5,7.0,31.0,31.0,5.0,35.5,35.5,1.0,34.0,34.0,3.0,28.5,28.5,7.0,62,136,538,1,1,18,3,2,22,8,14,110,0,0,1200.0,4.2,56.0,1200.0,4.7,51.0,1200.0,0.8,56.0,1200.0,2.2,58.0
1215,5.0,8.0,55.5,2,0,18.0,0.0,1,0,1,1,0,2,0,8,4,0.0,0.0,4.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,36.0,5.0,39.5,43.0,8.0,35.0,39.5,1.0,26.5,32.0,9.0,30.5,36.5,6.0,0,0,2,14,26,125,39,68,316,29,72,352,0,0,1200.0,2.9,53.5,1200.0,3.5,56.5,1230.0,2.0,52.5,1200.0,6.2,52.0
1215,1.0,3.0,55.5,2,2,22.0,22.0,1,1,3,1,1,2,1,6,4,1.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,39.0,1.0,38.5,40.5,3.0,29.5,32.0,5.0,32.0,34.5,6.0,26.0,29.0,10.0,35,70,340,2,0,2,2,13,60,2,0,4,1,1,1200.0,0.3,56.5,1400.0,2.0,59.0,1400.0,7.2,58.5,1400.0,5.3,55.5
1215,0.0,4.0,55.5,2,0,25.0,0.0,1,0,2,0,0,2,0,7,5,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,30.0,12.0,41.5,47.0,4.0,41.0,47.0,6.0,42.0,49.0,1.0,35.0,42.5,1.0,48,110,599,5,13,76,33,53,301,26,52,326,13,135,1200.0,8.9,55.5,1200.0,2.9,54.5,1400.0,1.3,56.5,1400.0,0.2,58.5
1215,2.0,0.0,55.5,1,3,11.0,33.0,0,0,0,1,3,0,1,2,4,1.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,39.5,2.0,19.5,20.0,12.0,38.0,38.5,4.0,40.0,41.0,2.0,27.5,28.5,6.0,61,108,518,8,21,99,25,61,246,27,53,264,11,56,1200.0,0.3,58.0,1200.0,15.9,58.5,1200.0,2.2,55.0,1200.0,0.2,58.0
1215,8.0,3.0,55.0,2,3,14.0,21.0,0,0,0,0,0,2,3,13,5,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,37.0,8.0,39.0,40.0,3.0,39.5,41.0,1.0,35.5,37.0,1.0,31.5,33.0,2.0,60,128,695,30,45,185,93,152,600,65,112,478,2,18,2200.0,3.7,56.0,2200.0,2.1,55.5,2100.0,2.5,56.5,2100.0,6.0,56.5
1215,6.0,2.0,57.5,3,5,20.0,33.0,1,0,2,2,3,0,3,9,5,2.0,2.0,4.0,1.0,1.0,4.0,0.0,1.0,2.0,0.0,0.0,2.0,40.0,6.0,42.0,42.0,2.0,35.5,35.5,6.0,38.0,38.0,4.0,29.5,30.0,6.0,0,0,0,2,3,27,3,4,27,32,52,261,0,0,1200.0,1.7,57.5,1200.0,0.1,57.0,1200.0,4.3,57.0,1200.0,2.5,54.0
1215,2.0,1.0,59.0,5,8,26.0,42.0,0,0,0,5,7,2,3,10,5,1.0,3.0,5.0,1.0,0.0,4.0,1.0,2.0,4.0,2.0,0.0,2.0,49.0,2.0,47.0,48.0,1.0,44.0,45.0,1.0,40.0,41.5,5.0,43.0,44.5,3.0,78,87,349,2,5,22,5,15,63,22,34,155,2,6,1200.0,1.3,57.0,1200.0,0.2,58.0,1200.0,0.3,57.5,1400.0,2.6,57.5
1215,7.0,1.0,58.5,3,4,33.0,44.0,0,0,0,2,1,1,1,4,4,1.0,2.0,3.0,2.0,0.0,3.0,0.0,1.0,2.0,0.0,1.0,1.0,47.5,7.0,48.0,48.5,1.0,47.5,48.0,2.0,31.0,34.0,8.0,46.0,49.0,3.0,45,88,375,2,1,13,12,12,75,6,15,55,1,2,1400.0,2.9,55.0,1200.0,0.2,60.0,1200.0,0.4,60.0,1400.0,6.5,58.5
1215,1.0,2.0,57.0,7,8,28.0,32.0,1,0,2,7,6,6,7,21,6,2.0,1.0,3.0,1.0,2.0,3.0,0.0,1.0,3.0,1.0,0.0,3.0,54.0,1.0,53.5,53.5,2.0,51.5,51.5,1.0,47.5,47.5,7.0,51.5,51.5,2.0,61,108,518,1,4,11,14,20,76,4,6,20,1,3,1200.0,1.3,55.5,1200.0,0.2,56.0,1200.0,0.2,53.0,1200.0,3.4,56.5
1215,9.0,4.0,57.0,5,9,14.0,26.0,1,1,4,5,7,5,4,23,6,0.0,0.0,4.0,0.0,1.0,4.0,1.0,1.0,4.0,1.0,0.0,4.0,47.0,9.0,49.5,49.5,4.0,50.0,50.0,7.0,45.0,45.0,9.0,53.0,53.0,3.0,35,70,340,4,7,55,19,31,210,16,36,162,0,1,1200.0,4.1,57.0,1200.0,2.6,59.5,1400.0,4.0,57.0,1200.0,6.9,56.5
1215,1.0,8.0,57.0,6,8,15.0,21.0,0,1,1,4,2,5,5,24,8,1.0,1.0,6.0,0.0,1.0,5.0,1.0,2.0,5.0,1.0,2.0,5.0,49.0,1.0,40.5,40.5,8.0,48.5,48.5,1.0,42.0,42.0,4.0,45.5,45.5,4.0,77,177,669,2,0,14,14,26,105,10,2,51,0,0,1200.0,1.0,54.0,1400.0,5.4,54.0,1200.0,2.5,54.0,1400.0,4.1,54.0
1215,2.0,6.0,57.0,7,9,21.0,26.0,1,0,2,7,6,3,5,18,5,2.0,2.0,6.0,0.0,1.0,5.0,1.0,2.0,5.0,1.0,1.0,3.0,49.5,2.0,52.0,52.0,6.0,47.5,47.5,1.0,43.0,44.0,3.0,44.5,45.5,4.0,60,128,695,27,74,306,38,105,348,57,166,784,18,197,1200.0,0.4,53.0,1200.0,3.1,56.5,1200.0,3.3,50.5,1200.0,2.3,58.0
1215,6.0,3.0,57.0,7,6,21.0,18.0,3,1,9,2,0,6,5,26,7,1.0,1.0,5.0,2.0,0.0,5.0,0.0,0.0,4.0,1.0,1.0,2.0,38.5,6.0,48.5,48.5,3.0,40.0,40.0,6.0,40.5,40.5,11.0,40.0,40.0,3.0,36,77,393,4,5,33,9,13,83,5,7,45,3,10,1400.0,9.3,57.0,1400.0,1.6,57.0,1215.0,3.5,50.0,1600.0,7.9,53.0
1215,1.0,6.0,57.0,4,7,20.0,35.0,1,2,4,4,2,3,4,16,5,0.0,2.0,3.0,2.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,2.0,44.5,1.0,38.0,38.0,6.0,37.5,38.5,9.0,44.0,45.0,2.0,34.0,35.0,2.0,18,35,359,3,4,14,5,4,27,4,6,24,4,21,1200.0,0.4,56.0,1400.0,4.4,56.0,1600.0,5.0,56.5,1560.0,0.2,56.0
1215,6.0,2.0,57.0,3,5,20.0,33.0,1,0,2,2,3,0,3,9,5,2.0,2.0,4.0,1.0,1.0,4.0,0.0,1.0,2.0,0.0,0.0,2.0,40.5,6.0,42.5,42.5,2.0,36.0,36.0,6.0,38.5,38.5,4.0,30.0,30.5,6.0,62,136,538,2,3,27,3,4,27,32,52,261,0,0,1200.0,1.7,57.5,1200.0,0.1,57.0,1200.0,4.3,57.0,1200.0,2.5,54.0
1215,1.0,7.0,56.5,4,5,33.0,42.0,0,0,0,4,4,0,2,4,4,2.0,2.0,4.0,0.0,2.0,3.0,1.0,1.0,3.0,1.0,0.0,2.0,42.5,1.0,24.0,25.5,7.0,41.5,43.0,3.0,40.0,42.5,2.0,42.0,44.5,1.0,47,99,416,5,16,57,52,86,318,36,59,215,0,0,1200.0,2.5,53.5,1400.0,13.3,57.0,1200.0,0.9,54.5,1200.0,1.8,52.5
1400,2.0,4.0,60.0,4,6,13.0,20.0,0,0,1,2,2,1,4,15,6,1.0,1.0,6.0,1.0,0.0,6.0,1.0,2.0,5.0,0.0,1.0,4.0,35.5,2.0,32.0,32.0,4.0,34.0,34.0,2.0,24.0,24.0,9.0,20.5,20.5,5.0,20,63,263,0,8,19,3,16,48,4,19,55,0,3,1400.0,0.1,58.5,1300.0,2.9,58.5,1200.0,0.4,57.5,1650.0,5.4,55.0
1400,3.0,2.0,60.0,1,3,20.0,60.0,0,1,1,0,0,0,1,1,4,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,36.0,3.0,35.0,35.5,2.0,31.5,32.0,1.0,28.0,29.0,3.0,28.5,30.0,4.0,7,15,105,4,7,55,19,31,210,16,36,162,0,0,1200.0,0.4,58.5,1250.0,0.8,58.0,1000.0,2.0,57.5,1000.0,2.5,57.5
1400,8.0,9.0,59.5,3,0,19.0,0.0,0,0,0,1,0,0,0,2,6,1.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,26.0,8.0,24.5,24.5,9.0,28.0,28.0,12.0,34.0,34.0,5.0,34.5,34.5,12.0,26,56,403,2,0,14,14,26,105,10,2,51,0,0,1400.0,8.4,60.0,1200.0,10.6,57.5,1600.0,8.7,58.0,1550.0,4.6,58.0
1400,1.0,3.0,59.0,1,1,33.0,33.0,1,0,1,0,1,0,1,1,4,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.5,1.0,33.0,36.0,3.0,22.5,31.0,6.0,,,,,,,61,108,518,1,1,18,3,2,22,8,14,110,1,4,1560.0,0.5,56.0,1400.0,0.6,58.0,1100.0,11.0,56.0,,,
1400,3.0,0.0,59.0,1,2,17.0,33.0,0,0,0,1,0,1,2,6,4,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,37.5,3.0,32.0,37.0,11.0,32.0,37.5,4.0,33.5,39.0,1.0,27.5,34.0,3.0,43,95,284,14,26,125,39,68,316,29,72,352,1,7,1200.0,0.3,59.0,1600.0,10.0,56.5,1400.0,3.0,57.5,1400.0,0.2,57.0
1400,1.0,7.0,59.0,1,2,25.0,50.0,0,0,0,0,1,0,0,1,4,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,33.5,1.0,31.5,32.5,7.0,34.0,35.0,2.0,30.5,32.0,2.0,,,,60,128,695,27,74,306,38,105,348,57,166,784,18,197,1600.0,0.2,68.5,1200.0,2.6,57.0,1300.0,0.4,58.5,1200.0,2.3,57.5
1400,6.0,0.0,58.5,1,3,10.0,30.0,0,0,0,1,2,1,2,7,4,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,34.0,6.0,16.5,19.5,17.0,37.5,40.5,9.0,36.0,39.5,3.0,39.0,43.5,4.0,48,110,599,5,13,76,33,53,301,26,52,326,13,135,1200.0,3.0,55.0,2400.0,18.6,56.5,2100.0,3.4,56.5,1600.0,1.7,59.5
1400,4.0,1.0,58.5,1,2,13.0,25.0,0,0,0,0,2,0,0,4,4,0.0,1.0,3.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,35.0,4.0,32.5,33.5,1.0,27.5,28.5,3.0,26.5,27.5,4.0,32.0,34.5,3.0,78,87,349,17,34,148,87,171,737,50,115,488,0,0,1400.0,1.1,57.5,1650.0,1.5,58.5,1400.0,6.5,57.0,1400.0,4.6,58.5
1400,5.0,7.0,58.5,1,0,25.0,0.0,0,0,0,1,0,0,0,3,4,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,35.0,5.0,36.0,39.0,7.0,19.0,22.0,13.0,31.0,34.0,1.0,,,,62,136,538,1,7,37,7,18,103,21,44,224,0,3,1200.0,0.6,55.5,1600.0,2.1,58.5,2000.0,16.5,56.5,1400.0,3.8,55.0
1400,1.0,8.0,58.5,1,1,11.0,11.0,0,0,1,1,1,0,0,3,5,1.0,1.0,4.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,32.5,1.0,18.5,19.0,8.0,19.0,19.5,8.0,31.0,31.5,2.0,21.5,23.0,8.0,18,35,359,2,0,14,14,26,105,10,2,51,2,6,1400.0,0.1,58.5,1400.0,10.0,58.5,1400.0,9.6,58.5,1400.0,0.4,56.5
1400,7.0,6.0,58.0,1,0,20.0,0.0,1,0,4,1,0,0,0,2,4,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,28.0,7.0,21.0,23.5,6.0,30.0,33.0,1.0,23.5,26.5,6.0,15.0,19.0,7.0,17,31,157,4,5,33,9,13,83,5,7,45,1,3,1400.0,7.8,57.5,1560.0,10.1,53.5,1400.0,5.3,54.0,1400.0,5.0,55.0
1400,0.0,4.0,56.5,1,0,10.0,0.0,1,0,2,0,0,1,0,8,4,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,33.0,13.0,32.5,37.0,4.0,37.5,42.5,9.0,32.5,38.0,1.0,26.0,32.5,8.0,36,77,393,8,13,45,19,26,105,12,20,70,4,25,1800.0,7.1,56.5,1950.0,2.0,54.5,2000.0,4.6,56.5,1560.0,2.3,55.5
1400,3.0,6.0,56.0,2,4,6.0,13.0,1,0,4,1,2,0,2,22,6,0.0,1.0,5.0,0.0,1.0,3.0,1.0,0.0,2.0,0.0,0.0,2.0,29.5,3.0,20.0,20.0,6.0,25.0,25.0,9.0,31.5,31.5,7.0,19.0,19.0,12.0,13,24,178,1,1,18,3,2,22,8,14,110,0,1,1400.0,2.1,52.0,1400.0,9.5,53.0,1400.0,5.7,53.5,1600.0,2.9,56.0
1400,4.0,6.0,54.0,1,4,3.0,13.0,0,0,2,0,0,0,0,7,6,0.0,0.0,5.0,0.0,1.0,5.0,1.0,0.0,4.0,0.0,1.0,3.0,31.5,4.0,30.5,30.5,6.0,13.0,13.0,8.0,13.0,13.0,5.0,22.0,22.0,4.0,35,70,340,4,2,28,9,13,66,10,8,80,0,0,1400.0,2.6,54.0,1200.0,1.4,51.0,1400.0,17.3,56.5,1340.0,16.9,54.0
1400,0.0,6.0,59.5,5,8,14.0,22.0,0,0,1,2,2,5,7,29,8,1.0,1.0,6.0,2.0,1.0,6.0,1.0,0.0,5.0,1.0,2.0,4.0,31.5,14.0,31.0,31.0,6.0,27.5,27.5,6.0,35.5,35.5,6.0,31.5,31.5,7.0,0,0,0,0,2,24,2,4,30,3,10,69,0,0,1600.0,6.2,56.0,2100.0,5.4,52.0,2100.0,9.5,55.0,1200.0,5.6,59.0
1400,5.0,0.0,57.5,4,17,8.0,34.0,1,1,5,1,11,2,12,30,6,1.0,2.0,6.0,1.0,0.0,6.0,0.0,1.0,5.0,0.0,1.0,3.0,35.5,5.0,31.0,31.0,13.0,35.5,35.5,8.0,34.5,34.5,8.0,33.5,33.5,4.0,68,136,718,29,72,316,42,109,370,56,156,767,19,198,1400.0,3.4,57.5,1400.0,6.7,58.0,1400.0,3.9,58.5,1300.0,5.1,59.0
1400,5.0,6.0,57.5,3,3,16.0,16.0,0,0,0,0,1,3,3,18,5,0.0,1.0,3.0,0.0,1.0,3.0,2.0,0.0,3.0,0.0,0.0,3.0,35.0,5.0,37.0,37.0,6.0,39.5,39.5,4.0,37.0,37.0,4.0,40.0,41.0,1.0,0,0,0,9,21,89,35,70,342,22,54,252,0,0,1200.0,2.8,53.5,1400.0,3.3,57.0,1400.0,1.7,55.0,1200.0,1.9,55.0
1400,6.0,9.0,57.0,3,4,18.0,24.0,1,1,3,0,1,3,2,13,5,0.0,1.0,4.0,0.0,2.0,3.0,0.0,0.0,2.0,1.0,0.0,2.0,36.0,6.0,38.0,38.5,9.0,38.0,39.0,6.0,41.0,42.0,1.0,37.5,39.0,1.0,8,27,159,10,20,95,27,62,254,30,55,270,1,14,1200.0,4.8,57.5,1200.0,3.5,58.0,1200.0,3.0,54.0,1200.0,1.8,55.5
1400,6.0,1.0,56.5,3,6,10.0,20.0,0,0,1,0,1,3,5,28,6,1.0,1.0,5.0,0.0,1.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,34.5,6.0,37.0,37.0,1.0,34.5,34.5,2.0,35.5,35.5,2.0,36.5,36.5,4.0,61,103,477,1,3,14,30,67,279,3,10,54,0,1,1600.0,3.7,55.0,1600.0,1.5,56.0,1600.0,0.2,54.5,1600.0,0.2,54.0
1400,1.0,0.0,55.5,2,1,29.0,14.0,0,0,0,2,1,1,1,5,4,1.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,40.0,1.0,30.5,31.5,10.0,36.0,37.5,1.0,26.0,30.0,5.0,30.5,34.5,3.0,28,71,353,10,13,89,26,47,226,24,29,181,1,1,1300.0,1.8,56.5,1600.0,6.6,57.0,1300.0,0.4,56.5,1400.0,2.9,52.0
1400,0.0,1.0,55.5,3,7,18.0,41.0,1,1,2,1,1,0,2,5,4,0.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0,2.0,29.0,13.0,38.5,39.0,1.0,28.0,29.0,8.0,35.0,36.0,1.0,31.5,33.0,6.0,50,70,388,4,2,13,9,9,46,4,3,33,1,2,1400.0,7.4,53.0,1215.0,0.1,57.0,1600.0,7.7,56.5,1400.0,0.8,53.5
1400,7.0,6.0,55.0,2,2,18.0,18.0,1,1,4,1,1,2,1,7,4,1.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,1.0,2.0,36.0,7.0,37.5,38.0,6.0,39.5,40.0,1.0,39.0,41.5,3.0,30.0,33.0,5.0,73,162,656,2,0,5,2,11,56,2,2,11,0,0,1400.0,3.9,54.5,1215.0,3.6,55.5,1200.0,0.3,56.5,1400.0,2.0,59.0
1400,8.0,3.0,54.5,2,4,11.0,22.0,0,0,0,0,4,0,1,7,6,1.0,0.0,3.0,1.0,0.0,3.0,0.0,1.0,3.0,0.0,1.0,2.0,25.0,8.0,37.5,37.5,3.0,38.5,38.5,3.0,29.5,29.5,12.0,33.0,33.0,7.0,38,73,410,4,1,11,6,3,34,6,5,23,1,6,1600.0,11.4,55.0,1400.0,3.1,58.5,1300.0,2.1,58.0,1300.0,7.6,54.0
1400,1.0,2.0,54.0,1,5,10.0,50.0,0,0,1,0,0,1,5,6,5,0.0,2.0,3.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,35.5,1.0,32.0,32.0,2.0,33.5,33.5,3.0,19.0,19.5,6.0,25.0,26.0,6.0,89,198,998,3,8,41,11,25,83,7,15,111,2,24,1200.0,0.1,56.5,1200.0,3.3,56.5,1100.0,1.8,56.5,1150.0,10.0,56.5
1400,9.0,8.0,54.0,1,4,3.0,13.0,0,0,3,0,0,0,0,8,6,0.0,0.0,5.0,0.0,1.0,5.0,1.0,0.0,5.0,0.0,1.0,4.0,26.5,9.0,23.5,23.5,8.0,31.5,31.5,4.0,30.5,30.5,6.0,13.0,13.0,8.0,27,35,225,3,2,33,9,13,71,10,8,88,0,0,1200.0,6.4,53.5,1400.0,8.2,54.0,1400.0,2.6,54.0,1200.0,1.4,51.0
1400,2.0,2.0,57.5,0,2,0.0,100.0,0,0,0,0,2,0,1,1,3,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,2.0,27.0,27.5,2.0,,,,,,,,,,74,86,334,2,6,22,6,17,67,19,41,156,2,8,1400.0,1.3,57.5,1400.0,2.8,56.0,,,,,,
1400,2.0,,57.5,0,1,0.0,100.0,0,0,0,0,1,0,1,1,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,2.0,,,,,,,,,,,,,47,87,475,1,6,22,9,26,117,3,12,52,0,1,1400.0,1.3,57.5,,,,,,,,,
1400,6.0,0.0,57.5,0,1,0.0,33.0,0,0,0,0,0,0,0,2,3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,27.0,6.0,22.5,23.5,10.0,27.5,29.0,3.0,,,,,,,68,136,718,1,3,14,30,67,279,3,10,54,0,6,1400.0,10.8,56.5,1300.0,4.2,57.5,1100.0,0.5,57.5,,,
1400,,,57.5,0,0,,,0,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,28,71,353,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
1400,,,57.5,0,0,,,0,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,33,89,276,33,59,303,127,180,857,104,170,845,11,77,,,,,,,,,,,,
1400,,,57.5,0,0,,,0,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,17,25,118,33,59,303,127,180,857,104,170,845,11,62,,,,,,,,,,,,
1400,3.0,5.0,55.5,0,1,0.0,33.0,0,0,0,0,0,0,1,3,3,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,3.0,34.0,38.0,5.0,25.5,30.5,5.0,,,,,,,73,162,656,37,76,304,181,253,997,100,191,759,32,261,1200.0,0.6,56.5,1400.0,3.2,54.5,1200.0,8.6,54.5,,,
1400,2.0,0.0,55.5,0,1,0.0,20.0,0,0,0,0,0,0,1,3,3,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,2.0,13.5,16.5,11.0,31.0,34.5,4.0,24.5,31.5,4.0,19.5,26.5,6.0,38,73,410,3,3,18,11,19,83,8,9,62,4,16,1200.0,2.3,55.5,1200.0,15.8,54.5,1200.0,5.1,54.0,1000.0,2.7,55.5
1400,9.0,4.0,55.5,0,0,0.0,0.0,0,0,0,0,0,0,0,5,3,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,9.0,26.5,27.0,4.0,18.5,19.5,11.0,35.5,40.0,10.0,30.5,35.5,4.0,0,0,0,33,59,303,127,180,857,104,170,845,0,0,1200.0,10.1,55.5,1300.0,3.1,55.5,1100.0,8.4,54.0,1100.0,3.9,54.5
1400,5.0,5.0,55.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,5.0,28.0,31.5,5.0,,,,,,,,,,0,0,0,37,76,304,181,253,997,100,191,759,0,0,1200.0,8.6,54.0,1200.0,7.6,55.0,,,,,,
1400,,,55.5,0,0,,,0,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,13,38,343,37,76,304,181,253,997,100,191,759,1,20,,,,,,,,,,,,
1400,,,55.5,0,0,,,0,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,61,103,477,1,3,14,30,67,279,3,10,54,0,1,,,,,,,,,,,,
1400,,,55.5,0,0,,,0,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,40,103,400,11,9,42,24,45,167,16,23,111,0,1,,,,,,,,,,,,
1400,,,55.5,0,0,,,0,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,16,29,72,316,42,109,370,56,156,767,0,5,,,,,,,,,,,,
1400,,,57.5,0,0,,,0,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,54,84,348,3,6,46,23,32,199,7,23,135,0,1,,,,,,,,,,,,
1400,0.0,,57.5,0,0,0.0,0.0,0,0,0,0,0,0,0,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,11.0,,,,,,,,,,,,,25,64,520,2,0,9,1,3,15,2,2,27,0,0,1200.0,9.0,54.5,,,,,,,,,
1400,0.0,,57.5,0,0,0.0,0.0,0,0,0,0,0,0,0,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,10.0,,,,,,,,,,,,,38,73,410,3,3,18,11,19,83,8,9,62,4,16,1200.0,9.6,56.0,,,,,,,,,
1400,9.0,0.0,55.5,0,0,0.0,0.0,0,0,0,0,0,0,0,1,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,9.0,12.0,12.5,13.0,,,,,,,,,,27,35,225,1,3,12,8,15,86,4,14,61,0,0,1200.0,5.5,53.5,1200.0,15.2,55.5,,,,,,
1400,8.0,6.0,57.5,0,0,0.0,0.0,0,0,0,0,0,0,0,2,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,15.0,8.0,24.5,25.0,6.0,34.5,35.5,5.0,16.5,18.0,7.0,,,,0,0,0,0,0,7,4,21,70,2,3,26,0,0,1400.0,10.5,55.5,1400.0,4.4,55.5,1300.0,4.5,56.0,1100.0,6.0,54.5
1100,,,57.5,0,0,,,0,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,89,198,998,1,2,18,22,33,170,3,6,41,0,5,,,,,,,,,,,,
